ID ,Reference_number,Month_start,Year_start,Month_finish,Year_finish,Total_of_months,Sampling_habitat,Sampling_design,Effort,Method ,Trap_size,Strata_sampling,Order,Genus, Species_name_on_paper, Actual_species_name,Species_origin,Individuals_captured,Abundance_(ind/trap-nights),Voucher_Specimens
sm59,27,NA,1999,NA,2007,NA,Interior and Edge,Linear transect,600,Live traps,NA,Ground and understory,Rodentia,Trinomys,Trinomys dimidiatus,Trinomys dimidiatus,Native,1,0.166666667,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,61,2.112188366,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,1,0.034626039,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,30,1.038781163,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Necromys,Necromys lasiurus,Necromys lasiurus,Native,13,0.450138504,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Cavia,Cavia aperea,Cavia aperea,Native,1,0.034626039,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Euryzygomatomys,Euryzygomatomys spinosus,Euryzygomatomys spinosus ,Native,2,0.069252078,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Oxymycterus,Oxymycterus hispidus,Oxymycterus quaestor,Native,6,0.207756233,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Oxymycterus,Oxymycterus nasutus,Oxymycterus nasutus,Native,5,0.173130194,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,13,0.450138504,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Sooretamys,Sooretamys angouya,Sooretamys angouya,Native,1,0.034626039,Yes
sm60,28,January,1995,June,1996,18,Interior and Edge,Linear transect,2888,Live traps,M/L,Ground,Rodentia,Rattus,Rattus norvegicus,Rattus norvegicus,Invasive,1,0.034626039,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Rodentia,Cerradomys,Cerradomys subflavus,Cerradomys langguthi,Native,6,0.02378027,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Rodentia,Nectomys,Nectomys rattus,Nectomys rattus,Native,28,0.110974595,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Rodentia,Thrichomys,Thrichomys laurentius,Thrichomys laurentius,Native,105,0.41615473,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis albiventris,Didelphis albiventris,Native,60,0.237802703,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,26,0.103047838,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,67,0.265546352,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,23,0.091157703,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa demerarae,Native,49,0.194205541,Yes
sm61,30,December,2007,March,2009,6,Interior and Edge,Grid and Linear transect,25231,Live traps,S/M/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis domestica,Monodelphis domestica,Native,16,0.063414054,Yes
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Didelphimorphia,Gracilinanus,Gracilinanus agilis,Gracilinanus agilis,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Oligoryzomys,Oryzomys nigripes,Oligoryzomys nigripes,Native,67,3.489583333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,46,2.395833333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Cerradomys,Oryzomys subflavus,Cerradomys subflavus,Native,17,0.885416667,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Oxymycterus,Oxymycterus sp.1,Oxymycterus sp.,Native,8,0.416666667,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Oxymycterus,Oxymycterus sp.2,Oxymycterus sp.,Native,6,0.3125,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,5,0.260416667,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Necromys,Necromys lasiurus,Necromys lasiurus,Native,2,0.104166667,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Calomys,Calomys sp.,Calomys sp.,Native,2,0.104166667,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Euryzygomatomys,Euryzygomatomys guiara,Euryzygomatomys spinosus ,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Holochilus,Holochilus sciureus,Holochilus brasiliensis,Native,1,0.052083333,NA
sm62,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground,Rodentia,Bibimys,Bibimys labiosus,Bibimys labiosus,Native,1,0.052083333,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,10,0.520833333,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,4,0.208333333,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus agilis,Gracilinanus agilis,Native,1,0.052083333,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Rodentia,Oligoryzomys,Oryzomys nigripes,Oligoryzomys nigripes,Native,43,2.239583333,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,17,0.885416667,NA
sm63,31,May,1992,April,1993,12,Interior and Edge,Linear transect,1920,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,1,0.052083333,NA
sm63,68,June,1997,April,1998,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,37,1.268861454,NA
sm63,68,June,1997,April,1999,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,23,0.788751715,NA
sm63,68,June,1997,April,2000,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Cerradomys,Oryzomys subflavus,Cerradomys subflavus,Native,4,0.137174211,NA
sm63,68,June,1997,April,2001,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Oxymycterus,Oxymycterus rufus,Oxymycterus rufus,Native,10,0.342935528,NA
sm63,68,June,1997,April,2002,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Oxymycterus,Oxymycterus sp.,Oxymycterus sp.,Native,5,0.171467764,NA
sm63,68,June,1997,April,2003,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.068587106,NA
sm63,68,June,1997,April,2004,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Necromys,Bolomys lasiurus,Necromys lasiurus,Native,1,0.034293553,NA
sm63,68,June,1997,April,2005,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,1,0.034293553,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,68,1.180555556,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,10,0.173611111,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Rodentia,Cerradomys,Cerradomys subflavus,Cerradomys subflavus,Native,1,0.017361111,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,4,0.069444444,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita,Didelphis aurita,Native,17,0.295138889,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,2,0.034722222,NA
sm64,68,May,1992,April,1998,23,Interior and Edge,Linear transect,5760,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus agilis,Gracilinanus agilis,Native,1,0.017361111,NA
sm65,68,June,1997,April,1998,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys nigripes,Oligoryzomys nigripes,Native,47,1.611796982,NA
sm65,68,June,1997,April,1999,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,5,0.171467764,NA
sm65,68,June,1997,April,2001,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Rodentia,Didelphis,Didelphis aurita,Didelphis aurita,Native,2,0.068587106,NA
sm65,68,June,1997,April,2002,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus agilis,Gracilinanus agilis,Native,5,0.171467764,NA
sm65,68,June,1997,April,2003,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,4,0.137174211,NA
sm65,68,June,1997,April,2004,12,Interior and Edge,Linear transect,2916,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,1,0.034293553,NA
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9500,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,41,0.431578947,Yes
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosa incana,Marmosops incanus,Native,5,0.052521008,Yes
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,13,0.136554622,Yes
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,1,0.010504202,Yes
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oecomys,Oryzomys trinitatis,Oecomys catherinae,Native,3,0.031512605,Yes
sm66,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Trinomys,Trinomys setosus,Trinomys setosus,Native,7,0.073529412,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,18,0.18907563,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Gracilinanus,Marmosa agilis,Gracilinanus agilis,Native,3,0.031512605,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosa incana,Marmosops incanus,Native,5,0.052521008,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,1,0.010504202,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,1,0.010504202,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.021008403,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oligoryzomys,Oryzomys nigripes,Oligoryzomys nigripes,Native,1,0.010504202,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oecomys,Oryzomys trinitatis,Oecomys catherinae,Native,15,0.157563025,Yes
sm67,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Trinomys,Trinomys setosus,Trinomys setosus,Native,3,0.031512605,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,40,0.420168067,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosa incana,Marmosops incanus,Native,15,0.157563025,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,16,0.168067227,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,9,0.094537815,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.021008403,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oligoryzomys,Oryzomys nigripes,Oligoryzomys nigripes,Native,2,0.021008403,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oecomys,Oryzomys trinitatis,Oecomys catherinae,Native,4,0.042016807,Yes
sm68,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Trinomys,Trinomys setosus,Trinomys setosus,Native,80,0.840336134,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis marsupialis,Didelphis aurita,Native,30,0.31512605,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Gracilinanus,Marmosa agilis,Gracilinanus agilis,Native,4,0.042016807,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosa incana,Marmosops incanus,Native,39,0.409663866,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus,Metachirus nudicaudatus,Native,18,0.18907563,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Didelphimorphia,Philander,Philander opossum,Philander frenatus,Native,3,0.031512605,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,1,0.010504202,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oligoryzomys,Oryzomys nigripes,Oligoryzomys nigripes,Native,2,0.021008403,Yes
sm69,32,June,1985,October,1986,NA,Interior,Linear transect,9520,Live traps,S/M/L,Ground and understory,Rodentia,Oecomys,Oryzomys trinitatis,Oecomys catherinae,Native,40,0.420168067,Yes
